19112019,71.6778
18112019,71.8073
17112019,71.7446
16112019,71.7446
15112019,71.7446
14112019,71.9287
13112019,72.0689
12112019,71.6922
11112019,71.5429
10112019,71.2815
09112019,71.2815
08112019,71.2815
07112019,70.9118
06112019,70.9518
05112019,70.6895
04112019,70.73
03112019,70.7568
02112019,70.7568
01112019,70.7568
31102019,70.9275
30102019,70.9261
29102019,70.8562
28102019,70.7455
27102019,70.9026
26102019,70.9026
25102019,70.9026
24102019,71.0119
23102019,70.8662
22102019,70.9115
21102019,70.8574
20102019,71.1356
19102019,71.1356
18102019,71.1356
17102019,71.1586
16102019,71.4449
15102019,71.4963
14102019,71.1853
13102019,71.0744
12102019,71.0744
11102019,71.0744
10102019,71.0385
09102019,71.0627
08102019,71.1305
07102019,70.9938
06102019,70.9004
05102019,70.9004
04102019,70.9004
03102019,70.9666
02102019,71.238
01102019,71.1066
30092019,70.8619
29092019,70.4787
28092019,70.4787
27092019,70.4787
26092019,70.9088
25092019,71.0449
24092019,70.9475
23092019,70.9518
22092019,70.9814
21092019,70.9814
20092019,70.9814
19092019,71.3233
18092019,71.2087
17092019,71.7822
16092019,71.6005
15092019,70.9639
14092019,70.9639
13092019,70.9639
12092019,71.1466
11092019,71.6823
10092019,71.9035
09092019,71.6772
08092019,71.7153
07092019,71.7153
06092019,71.7153
05092019,71.8145
04092019,72.0539
03092019,72.412
02092019,71.9292
01092019,71.4358
31082019,71.4358
30082019,71.4358
29082019,71.6596
28082019,71.8131
27082019,71.526
26082019,72.025
25082019,71.671
24082019,71.671
23082019,71.671
22082019,71.8118
21082019,71.5648
20082019,71.7235
19082019,71.4041
18082019,71.1484
17082019,71.1484
16082019,71.1484
15082019,71.3188
14082019,71.275
13082019,71.4547
12082019,71.2399
11082019,70.8104
10082019,70.8104
09082019,70.8104
08082019,70.7362
07082019,70.882
06082019,70.8099
05082019,70.786
04082019,69.638
03082019,69.638
02082019,69.638
01082019,69.1057
31072019,68.7799
30072019,68.8161
29072019,68.7778
28072019,68.8993
27072019,68.8993
26072019,68.8993
25072019,68.9834
24072019,68.9663
23072019,68.9296
22072019,68.9331
21072019,68.8175
20072019,68.8175
19072019,68.8175
18072019,68.8993
17072019,68.8663
16072019,68.6866
15072019,68.5247
14072019,68.6413
13072019,68.6413
12072019,68.6413
11072019,68.3646
10072019,68.5838
09072019,68.5239
08072019,68.5649
07072019,68.4809
06072019,68.4809
05072019,68.4809
04072019,68.5095
03072019,68.8453
02072019,68.9567
01072019,68.9365
30062019,69.0018
29062019,69.0018
28062019,69.0018
27062019,69.1007
26062019,69.152
25062019,69.3471
24062019,69.4107
23062019,69.5462
22062019,69.5462
21062019,69.5462
20062019,69.4318
19062019,69.6667
18062019,69.7242
17062019,69.9457
16062019,69.7807
15062019,69.7807
14062019,69.7807
13062019,69.5141
12062019,69.32
11062019,69.4483
10062019,69.5907
09062019,69.4864
08062019,69.4864
07062019,69.4864
06062019,69.2508
05062019,69.3324
04062019,69.2583
03062019,69.2642
02062019,69.7166
01062019,69.7166
31052019,69.7166
30052019,69.8864
29052019,69.8212
28052019,69.6055
27052019,69.5289
26052019,69.545
25052019,69.545
24052019,69.545
23052019,69.9479
22052019,69.6983
21052019,69.6918
